Crop_Type,Moisture_Requirement_Percent,Temperature_Celsius,Nitrogen_Content_kg_per_hectare,Phosphorus_Content_kg_per_hectare,Potassium_Content_kg_per_hectare,Soil_pH,Rainfall_mm,Crop_Cycle_Duration_Days,Crop_Failure_Risk,IR_Radiation_W_m2,NDVI,Chlorophyll_Content_mg_cm2
Millets,45.50996015204773,33.037898914442025,49.29858676378534,20.077992922055127,37.72413162228132,6.113564861236016,418.22293160953916,71.97081855210814,0,517.5250850718957,0.7210018046678084,24.239885201894076
Wheat,55.63989808110365,21.720017169105226,142.63817106947138,41.65572450311647,67.91882082866766,6.65069141889104,492.5795377147605,139.08970671817258,0,614.353645999739,0.7980269735554242,27.91183654194281
Sugarcane,72.2831616923881,32.98107764870191,250.2914115775199,73.99168735556763,130.7276290248244,7.479486028686382,2280.4328457681468,277.7751762404198,0,963.6704467968068,0.8993792473758981,33.060036239029124
Sugarcane,84.0286604599612,28.323152417869082,269.175498218106,50.690300047520005,143.19478787850616,7.1060398058457785,1785.9933740686624,299.1448103575933,0,824.5083703623935,0.7728742785158624,38.099974595294206
Rice,45.96212622297483,35.71680610925753,133.92162879137783,20.76634560724996,41.064035025833526,6.098160299593904,1971.948318085214,138.62402135198298,1,854.6692428758638,0.7527241287429804,35.41468737151243
Sugarcane,70.83693981709096,28.524103631241612,251.33610613038311,66.18689233618709,135.48958790918851,6.3259891746764865,1615.204790154873,272.07120217768994,0,870.5209287648665,0.8170865990867717,38.132608378511925
Sugarcane,73.7716021825857,30.706350188590196,292.2425005495061,56.1455112926252,144.96572943092883,6.7395828101685,1664.8888488143825,275.98037638022834,0,836.8100380531586,0.7505140442038417,32.98648512949116
Sugarcane,79.4674753534133,29.987357899881232,266.88391244310293,51.237520846917356,124.6197124802305,6.901222813162386,1054.3748252675323,271.6062726364162,0,728.8863846987151,0.744263288281044,34.821729063020314
Millets,50.09864298281065,22.843297694801446,41.57927554795031,23.980788422269242,38.64771422683706,6.1467521266375575,350.14848619174734,86.82103876430233,0,533.2204242818377,0.6613315652667634,23.941613798429433
Sugarcane,81.46459844497028,22.84583732359178,296.33199508078883,53.366624887506205,132.8791404233942,7.3708975658811315,1584.026292840108,284.9409931722667,0,884.7211192591147,0.836388406298,30.828138456717127
Millets,34.00122383711668,21.05251051346814,45.33928751475717,17.04363791517491,30.05584053048975,5.962664374223492,395.31452289360584,72.61961978063682,0,412.146423038077,0.6617182764903387,23.07578968651893
Wheat,62.41431752713287,23.332698670437594,162.57588471326736,46.48511653652743,63.153946195735855,6.559582857426379,490.98457171350896,146.67609109016635,0,670.5082196776782,0.7873918154872519,34.50621458979789
Sugarcane,69.99083041487508,29.73781312097222,263.1344793652538,76.91141803170909,120.84936068189792,7.212672962806186,2301.195706955049,359.84672127303907,0,786.4112991375855,0.8756673140889366,30.690870920047665
Wheat,57.31157029962737,24.216276764728786,162.82536708277206,46.84816331413761,57.22740094821436,6.623757436915398,638.8603119630233,122.50223337832765,1,753.1755741139573,0.6159657500700753,27.859327527005597
Sugarcane,74.14496384165437,37.32443638020935,268.9305387409282,71.85440504688988,143.71473743484376,7.014385921529295,2209.3584142211957,344.21601479967717,1,984.9958242768397,0.8042688285042524,39.353593619423506
Pulses,44.378347841693646,28.085378684047672,33.857046688219285,23.03559261306939,20.712772061769986,6.309538170556323,580.6589684010556,90.8988590570137,0,612.4849796184415,0.6898277250107419,28.22239188648743
Rice,58.497012908980395,33.723746608351206,113.26790240615264,22.66771311517814,40.92843263495227,6.542975264536253,1986.4002800834671,119.31717259259435,0,626.4801964568381,0.6011006612864248,26.68943376811569
Pulses,58.52844407216349,24.583768559004856,35.19084118621919,27.607455513083796,25.47552417688564,6.628553351852603,425.6290522165754,88.89459885159987,1,434.4217103158115,0.7647366279291622,20.82667702586038
Sugarcane,68.13404187690782,20.404501207484902,285.7113287010845,70.0701791952898,147.1551041814294,7.4316070421266405,1471.582099922653,331.0494769773364,1,855.1541984607105,0.7626293085941901,32.51941674296728
Millets,30.120898898379295,31.44389838929333,43.12158227874025,16.658454438424357,39.158374244304106,6.573849248271925,321.724246203558,71.75297857177127,1,594.3369943244662,0.778807396845239,20.228506955260627
Rice,40.522715879768924,34.15605826233633,111.45148208754239,28.167446857654422,45.13012845412818,6.504974597224806,1336.0850100131777,123.23647225815695,0,781.2627146693521,0.8395163565496855,21.09728367712477
Pulses,55.00569501499629,25.25281353821811,27.199963368525225,27.258260234676676,25.148414189353524,6.909876164883821,579.4633326836005,100.99574969498602,0,410.1790624444035,0.6108589224364336,24.84139921887727
Rice,56.19950352432183,21.58055102379294,122.4868595127912,29.135385290202315,50.48945250082967,5.838594554528493,1538.2867101010293,131.73657945888792,1,773.2151765789065,0.7415086749812616,34.50116513203599
Millets,34.00122383711668,21.05251051346814,45.33928751475717,17.04363791517491,30.05584053048975,5.962664374223492,395.31452289360584,72.61961978063682,0,412.146423038077,0.6617182764903387,23.07578968651893
Millets,44.99242722465472,24.82878701924438,30.072440785793763,24.40090362477002,35.825930940154095,5.735400657371905,461.61743362482684,82.26626805459784,0,421.3640593062473,0.6926652169648201,27.04478417519489
Rice,74.5257209347409,20.447963586705416,140.17830308707377,23.956534429782486,46.10662150437196,6.720474330322005,1980.11409525005,140.0358075613998,0,802.0276354257991,0.6438815605222902,39.51385594726561
Pulses,54.92210401782453,25.955587401254167,24.880620639376698,21.314829282260426,26.01515411784773,7.053175162406973,462.9279659792168,109.16909310020537,0,401.93348623876335,0.7439274314500143,27.57535904741901
Millets,49.2920349593251,33.82649159573915,40.936760965079046,15.251830016639207,37.08328480334344,6.657320212427406,346.73423005984637,80.43437665637843,1,614.6885188247409,0.7832161146033303,20.855051714434296
Rice,76.78283339629243,29.662909336788026,135.16811825694646,21.755260848596006,50.2428901476662,6.967465824980713,1714.5134025394489,102.06228674066419,0,651.1076667414311,0.7595556871068032,34.927001949850464
Sugarcane,78.24956734668187,23.248829547279442,243.4237689857523,75.82273467554313,134.0873507207876,7.010939797622866,1086.5561165735173,362.64329169769826,0,971.7446272335732,0.7428479173467888,34.571306887208316
Rice,57.33210139317087,20.111191651949373,114.7514058331737,25.432129800644695,41.43515326025627,6.441941682933482,1556.0930210963036,111.59300935761013,0,878.7551098021506,0.630915823873629,26.650987358344043
Rice,62.35429272806818,32.471565356062925,148.0807161131485,22.54076934737166,49.90594356784799,6.761595022111658,1541.4708273639412,139.9125697457937,0,716.8444177898975,0.7576546055296198,22.684942652770467
Millets,49.2920349593251,33.82649159573915,40.936760965079046,15.251830016639207,37.08328480334344,6.657320212427406,346.73423005984637,80.43437665637843,1,614.6885188247409,0.7832161146033303,20.855051714434296
Wheat,58.14225623353059,24.337461663107714,147.89823977515363,47.351262745520096,69.54883679042092,6.568498494922312,544.5286632682112,145.47801101429536,0,584.6721827983789,0.7910991040259572,30.138217703791756
Sugarcane,72.38307172396374,34.20575420901547,224.697088745439,75.4493985223001,135.74429977217352,7.040819270113748,1096.7661473674,349.8838948279971,0,956.6585404269676,0.7409009861246015,33.776817099207655
Millets,50.4794594340091,24.843625621705236,34.7264201023417,20.675152475598505,35.90374719458708,7.024266660966734,352.1950831561959,73.69562947085294,0,435.16301529891143,0.7315454836901282,20.11237775185797
Sugarcane,64.7565139506682,28.46746318343916,286.42384591336366,77.36710006207946,135.3634284568353,6.4359169154054126,1765.5657757581928,363.3296598632818,0,713.2335910060355,0.7213619483638153,38.69749195736986
Pulses,44.378347841693646,28.085378684047672,33.857046688219285,23.03559261306939,20.712772061769986,6.309538170556323,580.6589684010556,90.8988590570137,0,612.4849796184415,0.6898277250107419,28.22239188648743
Wheat,59.83078743224043,22.550640948836076,123.91990174037461,49.88773463284235,56.485537461077804,6.045884885721767,581.2492638825158,146.35653931939981,0,524.2140411520561,0.7877434020815761,30.551090822127286
Millets,58.524536035688165,29.929126985672234,34.582642669024374,18.48377665979977,38.739495007021794,6.1265514550724225,350.631711812031,71.0394681212014,1,404.64055085808155,0.7006228429477795,20.29399409501595
Rice,63.92101500926749,31.038177596528023,118.63401638628015,23.154593304195295,46.22656817609126,6.052219596298229,1424.404531890447,144.72417682113547,0,742.4361006192256,0.7639311733224547,38.572929361787914
Sugarcane,73.94509025416185,23.57678031758311,251.13558331201128,74.53310993418174,148.5059654987571,7.4937924302288454,2194.934805634223,342.10101647651595,0,809.661861146673,0.8875958778375495,36.312688695827845
Wheat,55.56166705128813,23.872106787854268,170.5278672877805,46.383756138169865,64.20075261014912,6.071536566747939,617.9864020976711,143.49591563938625,0,555.0591266962405,0.7752974498377087,25.667677051488898
Sugarcane,61.95819256977743,22.22237189917025,215.30389529363472,65.78658382409921,149.83144618771212,6.74599471073606,1927.5663585000934,357.11074706025846,1,820.6159303306272,0.7374502417418244,38.6165122989125
Rice,71.40924949245759,35.352804800083526,100.49215614851501,20.459719172514895,44.181682600554275,6.1509029479322335,1460.7579623239808,112.07194792093861,1,631.6689133363635,0.8678272384867485,27.89965211602642
Wheat,60.375752428567615,16.176841936134235,169.09597579987883,44.69613139388537,60.29986763379216,6.2744024235768965,545.832959331208,128.38752484488828,0,633.7330506340948,0.7998529483365253,33.55503705821374
Rice,54.74623386649346,28.922706176300906,105.87580478071504,23.762198230625284,59.82819815915798,6.322707643524022,1193.1360585830787,147.5923448647457,0,760.5578633622956,0.6886901818538865,30.22871122751834
Rice,78.43059228192152,36.54209164084784,124.51570571891851,22.42429692933474,49.838784101723206,5.773102583075637,1700.7797850181046,132.64079628167977,0,791.2374223896503,0.7553428185903628,27.835104810630998
Wheat,68.6807775439666,16.230573732380424,129.88570610651666,46.49047913702984,57.21438256437407,6.467480779085665,577.0681411046601,125.33620206509613,1,798.1117786518937,0.7673609185027637,34.17136421052487
Wheat,58.573108599460134,22.1950238275959,121.43758569874868,48.24697106889944,66.59670963588184,6.406065706670204,645.6991262220242,127.30815548219508,0,761.8803515582272,0.6573778720555918,29.61640281415671
Millets,25.773956367212943,31.348307466073113,37.066189325952585,17.945839369343307,38.90258958946562,7.278825524434255,304.5456280035239,72.12275648185015,0,515.2626317509332,0.6091043045688906,20.55780510426812
Wheat,56.270325575632214,23.732095396324652,131.27304132139182,46.969318902991766,58.43239738342062,6.638532152279147,515.2699872017738,141.5066455899098,0,655.4271969072948,0.7215852622363472,32.08022265597561
Millets,50.4794594340091,24.843625621705236,34.7264201023417,20.675152475598505,35.90374719458708,7.024266660966734,352.1950831561959,73.69562947085294,0,435.16301529891143,0.7315454836901282,20.11237775185797
Millets,59.13825876575952,30.313948345366054,33.5423718033939,19.13773058652091,38.17903179745097,5.780350808255155,479.92169073463276,82.2252445884836,0,623.4688232605715,0.6614554357864207,29.254386315379147
Millets,46.03965673497805,25.551202953215842,49.813773901456,22.68972612452509,35.45106774720428,7.273130343814444,430.653288073634,80.84038155373139,0,424.5269762904216,0.6727931969591633,25.89384566313223
Millets,28.305612589603577,21.898610057933944,32.58447399956282,19.682580105509906,33.86342192354174,5.582687312505335,479.81068685339943,88.64954366424804,0,432.5814533827899,0.6417419113036891,28.648215465226663
Rice,57.33210139317087,20.111191651949373,114.7514058331737,25.432129800644695,41.43515326025627,6.441941682933482,1556.0930210963036,111.59300935761013,0,878.7551098021506,0.630915823873629,26.650987358344043
Sugarcane,73.0555121488793,33.64324656730948,225.4806358901511,79.23418881732475,132.6101609899212,7.162946236372516,2372.52732500399,303.21080239434514,0,952.9651294600848,0.8322536164317278,32.01095625917242
Millets,53.25443210701695,21.068697215725887,35.238772375919794,17.40678039977897,38.767153593907565,6.99858339238663,372.5076801724127,78.36780384501282,1,564.4210070288357,0.6043387464222153,26.269064774463512
Millets,27.09481009980485,21.937533450266375,37.37820261776416,17.12798628969777,30.449961907466317,7.333123249879804,376.9472048991577,85.15609603527471,0,651.3305878952102,0.7845197070479302,29.333114407644477
Millets,44.91331524384304,27.144004720966535,45.32046217977297,22.271306759977474,31.901904260989525,6.781965726478058,302.52182248534706,76.58356594516114,0,509.6005185315356,0.7095334871794973,23.517878036756986
Pulses,39.06132357692375,24.80916348702419,24.254793591736906,20.278508657629743,23.048419652452424,6.388741240243089,402.636701851832,108.47713361624805,0,500.76481973837963,0.6624906166713787,29.205336683871835
Millets,28.86440650124274,34.91887320779419,42.40437988110083,18.273699223840243,31.22503263909014,7.000646636400101,356.1589143517399,82.4227512600404,0,598.3694325087412,0.7125329998315358,23.88032023070385
Pulses,48.782871454575904,19.944225386502417,30.0985994294119,26.331676857748775,24.204316974747695,7.406335554409244,436.88221221788433,82.13960994975724,0,558.8254881817816,0.7305958985747151,23.82461871441906
Millets,31.962765392114754,20.73414291331231,38.22731269159142,17.586066034412045,31.669682801269836,5.743207936855908,402.2301450873656,81.88806790731216,0,528.089877378148,0.782692016728346,21.040632714727302
Rice,56.19950352432183,21.58055102379294,122.4868595127912,29.135385290202315,50.48945250082967,5.838594554528493,1538.2867101010293,131.73657945888792,1,773.2151765789065,0.7415086749812616,34.50116513203599
Wheat,57.18111733461754,23.348094740953055,125.8670080338909,41.3542076426872,53.46418020312647,6.408878348113821,617.4217489384022,146.88019099937566,0,636.5454783291973,0.6962771783888615,30.231866499481537
Millets,44.99242722465472,24.82878701924438,30.072440785793763,24.40090362477002,35.825930940154095,5.735400657371905,461.61743362482684,82.26626805459784,0,421.3640593062473,0.6926652169648201,27.04478417519489
Rice,57.50213984157746,31.151104256842864,128.33853646266473,25.79036734892192,47.04135062838046,6.461208651489416,1217.8482467598951,129.24646676133978,1,828.5306586423058,0.7753732124445946,30.03038226082464
Sugarcane,72.2831616923881,32.98107764870191,250.2914115775199,73.99168735556763,130.7276290248244,7.479486028686382,2280.4328457681468,277.7751762404198,0,963.6704467968068,0.8993792473758981,33.060036239029124
Wheat,62.849140672342585,24.46962612259474,141.01587740397133,46.93884931635434,54.34332007852942,6.59775692943871,493.13271642962695,148.97113396725433,0,642.2315818499583,0.7063593098947736,28.99357391726909
Pulses,30.120548748274604,18.213681604096514,33.398626873517784,27.892038986978264,25.69200972295087,6.485156391018364,499.747963493714,96.25153764616374,0,679.2880170991614,0.7535431437746913,21.250589892112085
Sugarcane,61.794488189906744,30.00491322666511,233.3399217348232,65.46304801729632,138.44984395419544,7.379365656705933,1164.9719047567337,317.018764922081,0,710.7457153270769,0.7279824236069591,37.92061377420214
Millets,28.86440650124274,34.91887320779419,42.40437988110083,18.273699223840243,31.22503263909014,7.000646636400101,356.1589143517399,82.4227512600404,0,598.3694325087412,0.7125329998315358,23.88032023070385
Pulses,47.5036010444976,20.830540492354565,39.198453741774934,25.639072325578326,27.663789261313894,6.737331321394254,401.2451164508262,85.13003461574422,0,647.3907373857885,0.6804539664879599,20.27599244754341
Sugarcane,78.06662375548169,33.093271435450085,290.51348507676414,54.46042319585775,124.52858284967718,6.291738995998773,1050.276642132597,307.8267959773541,0,779.4593826223362,0.8889066861415236,34.20396076063639
Millets,41.1719256513135,29.80552638113214,38.19417687619603,20.041365482066837,34.02059352505539,6.229656766331724,347.8150538225975,79.868210191971,0,467.22136586662856,0.61791902155977,27.721284973005794
Pulses,54.14465117479227,18.705741399628412,32.93415319921728,29.219518826181485,24.815155190148467,7.016849453580875,499.30796479774114,88.64775984750892,0,467.8177157264444,0.7303644998579557,26.614510758568606
Rice,69.76282287249992,26.803834726669685,102.41314071213587,21.909309616997824,52.10752173374435,6.127529718438088,1961.600486923533,128.53343345999915,1,631.3383234801116,0.7303063394841498,28.660215502371262
Millets,33.69094348379784,30.755488507492714,47.91650116544315,22.01360560398539,39.61136611023777,6.852080489250639,475.6050445258569,74.01106714135479,0,514.1061749062192,0.7195949045367649,25.805380040528767
Rice,63.92101500926749,31.038177596528023,118.63401638628015,23.154593304195295,46.22656817609126,6.052219596298229,1424.404531890447,144.72417682113547,0,742.4361006192256,0.7639311733224547,38.572929361787914
Wheat,59.14908602158846,17.642740834650436,127.10282982729112,46.8614331003342,66.80021984403967,6.540780927649581,537.8785218058671,120.03819005570347,0,661.5426233278838,0.7054063162371229,33.269200192283556
Rice,55.2217191666291,26.404754267971363,142.24138443740657,22.49611840146459,48.6012060168771,6.9155449183926585,1687.2006490458234,127.44161802701171,0,785.0379177146766,0.7267588991487595,38.965411933468445
Millets,35.679317440342956,26.461167260327432,33.05116757167233,17.71209372659504,31.571557161748874,6.140536787735015,308.0305551885508,83.71438617587104,0,520.9983177388367,0.6673654603000981,23.897327952962822
Millets,37.525771192746376,23.23024721304268,48.85565805846586,15.401928934650709,34.64139931170582,6.765328910338798,459.04766399025146,89.87972860480531,0,519.3901678088259,0.6628806086862632,28.79289361723614
Sugarcane,84.91036626100484,36.816972269292876,273.11035051390917,61.56275227427862,121.01248522501876,6.513106373893561,1170.379720765973,361.4179396803248,0,925.2833795791707,0.7342888071356019,32.51355405979822
Millets,51.0804055102207,22.652926425200036,37.69953338080326,24.800615683099178,37.70369230071254,6.037533173233962,350.5142987179015,74.18909094236531,0,412.5314027672191,0.6157065138328708,21.24706905795341
Sugarcane,62.770692659933964,37.171214462862835,241.6376250858172,78.31205801551351,138.3720755905043,6.812995844230597,2153.285451355901,339.16314162604783,0,952.5385751549807,0.8805566443579724,34.149582928423676
Pulses,44.66839417063162,23.841250872479897,31.979656025970275,25.02723842917938,22.57367167671817,7.270677115936198,469.91311555648895,89.40472126301007,0,687.984277586984,0.7378748895588905,29.41676810390973
Millets,53.99421510675547,26.965857881483643,31.413227157037444,20.082624863904186,34.170583930638564,7.206999253963749,483.7488900084437,70.26742728457468,1,413.21493568984886,0.7532467872380781,27.40230759497276
Pulses,54.92210401782453,25.955587401254167,24.880620639376698,21.314829282260426,26.01515411784773,7.053175162406973,462.9279659792168,109.16909310020537,0,401.93348623876335,0.7439274314500143,27.57535904741901
Sugarcane,61.95819256977743,22.22237189917025,215.30389529363472,65.78658382409921,149.83144618771212,6.74599471073606,1927.5663585000934,357.11074706025846,1,820.6159303306272,0.7374502417418244,38.6165122989125
Pulses,59.301080293191504,22.311411805507642,23.691133918111696,27.234030434410183,28.680065954431594,6.3611203142607105,486.07039011240585,87.34373926707059,0,585.5019212932169,0.7824507201576303,20.443283752215105
Sugarcane,70.83693981709096,28.524103631241612,251.33610613038311,66.18689233618709,135.48958790918851,6.3259891746764865,1615.204790154873,272.07120217768994,0,870.5209287648665,0.8170865990867717,38.132608378511925
Rice,42.36566030127791,30.57964355153132,109.25282858910073,26.697086955063185,53.539469800774825,6.678962348149544,1557.4240154158156,110.28476053040848,1,862.6458542643649,0.8082902665034952,36.774639135080285
Pulses,44.66839417063162,23.841250872479897,31.979656025970275,25.02723842917938,22.57367167671817,7.270677115936198,469.91311555648895,89.40472126301007,0,687.984277586984,0.7378748895588905,29.41676810390973
Pulses,35.27656579897757,22.485139002158355,39.7562522658519,24.00061620352951,22.774836565275002,6.011756378161795,400.8972508714591,81.46971177486222,1,661.3030636593537,0.7132815299706822,28.64079347721426
Wheat,50.13980591998787,23.35719112783933,168.42970337133272,46.89535095363446,66.58763695330812,6.182713053298243,483.05660606202605,133.47882809713943,0,738.3703404774323,0.7662726946139012,28.960342054429166
Sugarcane,77.28686834461865,28.326505603490165,273.955402458013,73.06849040219315,127.48790982580462,6.91232743199076,1505.84577942006,309.9302076749343,1,809.5334183059209,0.7614303601658832,38.67842573245182
Sugarcane,72.2831616923881,32.98107764870191,250.2914115775199,73.99168735556763,130.7276290248244,7.479486028686382,2280.4328457681468,277.7751762404198,0,963.6704467968068,0.8993792473758981,33.060036239029124
Rice,45.25138230648014,33.24437887613074,123.37394823204653,24.596411113523345,54.275971092975325,5.755342965404763,1780.5496625539051,127.82174830776559,0,635.0716669009006,0.8904663843076659,26.635734976861688
Millets,33.69094348379784,30.755488507492714,47.91650116544315,22.01360560398539,39.61136611023777,6.852080489250639,475.6050445258569,74.01106714135479,0,514.1061749062192,0.7195949045367649,25.805380040528767
Millets,44.99242722465472,24.82878701924438,30.072440785793763,24.40090362477002,35.825930940154095,5.735400657371905,461.61743362482684,82.26626805459784,0,421.3640593062473,0.6926652169648201,27.04478417519489
Wheat,59.14908602158846,17.642740834650436,127.10282982729112,46.8614331003342,66.80021984403967,6.540780927649581,537.8785218058671,120.03819005570347,0,661.5426233278838,0.7054063162371229,33.269200192283556
Millets,51.45950476668074,26.637177024242426,41.142696763701565,15.070690132786515,32.69263714225291,7.448101535339428,359.19828174421957,83.30212074453601,0,518.7343556604978,0.6415493691186882,24.808910114205787
Millets,30.488474190558744,29.662794357395782,38.00352438137621,24.76155295542027,32.43858918598521,6.624015329373911,366.8213390004398,70.45739525720893,0,416.42563313613783,0.6789798000136819,23.83813439166185
Sugarcane,64.7565139506682,28.46746318343916,286.42384591336366,77.36710006207946,135.3634284568353,6.4359169154054126,1765.5657757581928,363.3296598632818,0,713.2335910060355,0.7213619483638153,38.69749195736986
Millets,45.70927420136081,27.34128309801551,41.27391679472732,15.729555157877785,32.02857315598692,5.993721876881337,411.21768688450663,89.68340588670134,0,622.8584140088547,0.6523842777643987,26.42888671718388
Wheat,63.48709916130754,24.830240477236032,147.29521435891246,42.330145473997966,52.506078805428245,6.344265464759985,628.9856938966018,146.1554344605357,0,666.6601997542114,0.615136311862737,30.2209443563455
Sugarcane,72.38307172396374,34.20575420901547,224.697088745439,75.4493985223001,135.74429977217352,7.040819270113748,1096.7661473674,349.8838948279971,0,956.6585404269676,0.7409009861246015,33.776817099207655
Millets,53.25443210701695,21.068697215725887,35.238772375919794,17.40678039977897,38.767153593907565,6.99858339238663,372.5076801724127,78.36780384501282,1,564.4210070288357,0.6043387464222153,26.269064774463512
Wheat,65.98011714424867,24.25086233364928,175.37666597809627,46.71578164380743,56.28983157006526,6.6182216035928185,588.5144335140172,130.75185365649077,0,614.683809385333,0.6728576067873888,34.17549397923973
Millets,50.4794594340091,24.843625621705236,34.7264201023417,20.675152475598505,35.90374719458708,7.024266660966734,352.1950831561959,73.69562947085294,0,435.16301529891143,0.7315454836901282,20.11237775185797
Pulses,47.54395300023224,26.819155932802907,30.6032346186517,29.631953431846043,20.394093384182877,7.014792880829384,583.4634636799337,108.59409540908177,0,418.43141293168986,0.7610410339082339,22.680286101880554
Sugarcane,79.36112973938721,32.13543431950587,239.55626006553916,66.04090255687886,128.26088724026818,6.515506794866747,1425.5795880851133,322.7119993892688,0,723.2544307659543,0.7721336591890045,39.88805922873213
Wheat,58.573108599460134,22.1950238275959,121.43758569874868,48.24697106889944,66.59670963588184,6.406065706670204,645.6991262220242,127.30815548219508,0,761.8803515582272,0.6573778720555918,29.61640281415671
Pulses,55.786103730975384,29.090114900507928,36.91569047926053,29.08196014409272,22.279111999492713,7.0022604141096885,491.91247340065297,105.6218123539588,0,461.08504138886144,0.6396685066561172,27.95442785137636
Sugarcane,69.06992118389185,33.186063320294735,263.8703179687767,60.623545126977135,125.1977330874599,6.7078742474116435,2431.0514859950626,301.78965754722105,0,949.1801879873834,0.8544043237677887,33.05250409381075
Millets,26.898682431924932,27.28170394323025,48.52910674953439,21.318948882781704,39.082770864398235,5.81275483527766,390.28287113044826,75.54462034786322,1,605.2532787235541,0.7328116496238612,23.56528018280024
Sugarcane,66.43794094187564,29.210709162284378,256.7863787537476,54.124550380646426,138.16577227467204,7.026906311040831,2063.8312115748095,311.09188744288315,0,713.705479797156,0.7686396654714825,35.68194678405061
Millets,33.75301682306239,25.15057979337053,47.05511753863448,16.007595056153008,39.30760495210025,5.910842511055259,462.56437514979723,82.16709625775582,0,614.4503091588695,0.6192880125332024,22.95018053340513
Wheat,57.51829669882834,15.439403545078235,160.35466291207848,44.360334987107606,68.42473542939072,6.793575325110592,571.1181790050911,139.79073677117123,0,646.0962112556549,0.7236312603610963,26.85275045709032
Millets,30.120898898379295,31.44389838929333,43.12158227874025,16.658454438424357,39.158374244304106,6.573849248271925,321.724246203558,71.75297857177127,1,594.3369943244662,0.778807396845239,20.228506955260627
Millets,49.2920349593251,33.82649159573915,40.936760965079046,15.251830016639207,37.08328480334344,6.657320212427406,346.73423005984637,80.43437665637843,1,614.6885188247409,0.7832161146033303,20.855051714434296
Sugarcane,70.2301630471996,38.27731106971209,288.26914358095604,77.26490011774956,148.65654513756397,6.57925529592662,2018.694906818631,323.1584386275151,1,790.6184554649618,0.8504909852319386,33.4695407440313
Wheat,62.429577818487935,18.59514616785399,132.3852620014131,43.78145093477093,57.2287386804292,6.517503449776693,598.223316579174,136.71924503598257,0,653.004270763412,0.7958091193859183,32.38609404552041
Pulses,49.694185255857136,29.133064619427056,29.34100454797978,24.796671668302547,23.334865504691923,6.798407757394006,534.3040610164427,91.82952530416983,0,647.3875830724447,0.700044956389384,29.43090528805068
Pulses,56.17264612855675,25.658162671634,31.114156772475987,21.428338145003398,25.664989915425725,6.412516210464402,536.9184519043315,84.27958729164,0,486.53506065451154,0.6496560155921853,22.64817578493675
Wheat,65.75153732224825,20.6991586594248,161.9261085789348,42.605044188596,66.42676070976148,6.3683654189385175,560.4650270404443,139.9867271151381,1,516.8269129714488,0.63046125994298,27.286676668754236
Pulses,42.79467524177194,21.97602638312133,20.542772365565266,25.543696480395116,26.620570270841544,6.24904044026249,430.5594116124948,86.76684023182115,0,562.218509409824,0.6651034632181989,22.408038355734487
Rice,55.2217191666291,26.404754267971363,142.24138443740657,22.49611840146459,48.6012060168771,6.9155449183926585,1687.2006490458234,127.44161802701171,0,785.0379177146766,0.7267588991487595,38.965411933468445
Rice,45.6650503910908,24.327859664500803,113.0423221798816,23.168312573440133,54.44768034737781,5.884966790391982,1919.3668657573066,132.04551848470305,0,845.9906236101936,0.7543627872257176,27.315761230611823
Millets,52.45346455273601,25.9451899064986,32.12100043624939,24.078137715735473,37.56931910172699,7.210541908612873,426.15776085799513,74.70282106632843,0,696.7085074337299,0.6138917780922336,27.77745954934293
Rice,57.56918509682103,20.55928611616764,145.38694603297034,25.24966232336339,45.13510721340159,6.088052465444976,1198.897975174556,110.64223004012649,0,617.6859035606332,0.7363958959331739,21.400933018573742
Pulses,30.52470691769413,23.91047283295295,32.64227922955232,22.73910397823601,28.463510443134712,6.11279833313893,415.01853349251377,90.39048981308936,0,634.5204194870502,0.6797014134201471,29.99801158940737
Millets,41.874745509961386,33.76972035665057,49.33007637844544,21.186484015890656,35.607596128452045,6.456362720950859,435.1378774105842,78.81062412459923,0,503.5614484290092,0.7066440405663439,29.826432588361403
Rice,67.24049330438723,27.5101572936257,135.13180727797385,29.80163374647215,42.607367343790514,5.785092006241572,1041.2314804919065,109.20705954420015,1,694.3751881775552,0.8163800696995698,22.995634242039277
Wheat,65.75153732224825,20.6991586594248,161.9261085789348,42.605044188596,66.42676070976148,6.3683654189385175,560.4650270404443,139.9867271151381,1,516.8269129714488,0.63046125994298,27.286676668754236
Millets,51.0804055102207,22.652926425200036,37.69953338080326,24.800615683099178,37.70369230071254,6.037533173233962,350.5142987179015,74.18909094236531,0,412.5314027672191,0.6157065138328708,21.24706905795341
Wheat,67.41851472919282,17.61242029493731,149.83697531963963,42.691886463210324,61.708411234301934,6.352834415470006,551.4365429281806,122.22657440889301,1,784.547746153775,0.6087417311185254,34.58690675968354
Sugarcane,74.57909868784053,32.09957698589768,224.83774224012737,70.55217675579357,142.4122075942601,6.891070253200219,2450.5580945908305,302.29077950110974,0,947.5809402058771,0.7689576870957846,30.689770839524698
Rice,57.56918509682103,20.55928611616764,145.38694603297034,25.24966232336339,45.13510721340159,6.088052465444976,1198.897975174556,110.64223004012649,0,617.6859035606332,0.7363958959331739,21.400933018573742
Wheat,53.07076698988849,18.110643994507196,161.59274088952583,43.263217963552044,58.02877505810155,6.8950546190528605,588.9868118258069,144.1176551155888,0,551.7395476841217,0.6600980076001527,34.10560167380534
Millets,53.95269970067102,25.44634965867422,37.483454895557415,23.758268366124348,36.31549601057267,6.942694183649462,378.4002905863078,83.1996892484892,0,410.1333868748077,0.7228142327598451,25.662600718528434
